Blade ID,Blade Name,Skill,Type,Col,Row,Level,Idea Category,Idea Points,Condition,Count,Result
1026,时叶,,Key,1,4,4,Justice,500,提升信赖度,3800,我的力量时刻与你同在
1026,时叶,,Key,1,5,5,Justice,800,提升信赖度,9800,我要贯彻正义到最后一刻
1026,时叶,冰雾烈破,Special,2,1,1,,,,,
1026,时叶,冰雾烈破,Special,2,2,2,Justice,200,"在英维迪亚
打倒卡里尖嘴龙",5,"有减少一点危险了吗？
至少要排除可见范围内的威胁呢"
1026,时叶,冰雾烈破,Special,2,3,3,Justice,300,使用异刃连击,7,我会为了你使用这份力量
1026,时叶,冰雾烈破,Special,2,4,4,Justice,500,"使用御刃者连击
（旁观到的也将算入统计）",10,"为了不输给你
我也得努力锻炼呢"
1026,时叶,冰雾烈破,Special,2,5,5,Justice,800,"在檀佩兰提亚
打倒暴走火车头布尔",1,"暴走火车头布尔啊
真是一场不错的修行
我会再来战斗的"
1026,时叶,制裁之楔,Special,3,1,1,,,,,
1026,时叶,制裁之楔,Special,3,2,2,Justice,200,使用制裁之楔,7,"已经相当像模像样了呢
不过 还必须继续努力才行"
1026,时叶,制裁之楔,Special,3,3,3,Justice,300,"在利贝拉里塔斯
打倒天使怪蝶",5,"这种程度连修行都算不上
找更强一点的对手战斗"
1026,时叶,制裁之楔,Special,3,4,4,Justice,500,使用异刃连击,10,"我只是在贯彻我的正义而已
请好好看着我！"
1026,时叶,制裁之楔,Special,3,5,5,Justice,800,使用制裁之楔,10,"已经磨炼到了极佳的状态
敬请期待"
1026,时叶,断绝之冰枪,Special,4,1,1,,,,,
1026,时叶,断绝之冰枪,Special,4,2,2,Justice,200,使用异刃连击,5,就让你好好见识一下冰的力量
1026,时叶,断绝之冰枪,Special,4,3,3,Justice,300,"使用御刃者连击
（旁观到的也将算入统计）",7,"你的招式
很有参考价值呢"
1026,时叶,断绝之冰枪,Special,4,4,4,Justice,500,使用断绝之冰枪,7,"招式的技巧
也越来越娴熟了呢"
1026,时叶,断绝之冰枪,Special,4,5,5,Justice,800,"完成御刃者连击终结技
（旁观到的也将算入统计）",3,"真是出色的招式
不过 我也是不会输的！"
1026,时叶,守护者,Battle Skill,5,1,1,,,,,
1026,时叶,守护者,Battle Skill,5,2,2,Truth,200,合计造成指定值之上的输出伤害,8000,"现在才刚刚开始
只有精益求精了"
1026,时叶,守护者,Battle Skill,5,3,3,Truth,300,合计造成指定值之上的输出伤害,16000,"和你在一起
无论何种困难都能克服"
1026,时叶,守护者,Battle Skill,5,4,4,Truth,500,"收集重骑士的圆盾
（可通过当前持有数达成）",2,"这就是盾[ML:Dash ] 吗？
相当沉重呢"
1026,时叶,守护者,Battle Skill,5,5,5,Truth,800,合计造成指定值之上的输出伤害,48000,这就是我正义的证明
1026,时叶,无音枪术,Battle Skill,6,1,1,,,,,
1026,时叶,无音枪术,Battle Skill,6,2,2,Truth,200,"在英维迪亚
打倒普罗姆食人鲑",5,"就算是难缠的对手
我总有一天也会超越他们的"
1026,时叶,无音枪术,Battle Skill,6,3,3,Truth,300,"使用时叶喜欢的
收纳包道具·鱼类",4,"这个[ML:Dash ] 味道真棒啊
力量涌上来了！
你要不要也吃点？"
1026,时叶,无音枪术,Battle Skill,6,4,4,Truth,500,"在艾尔皮斯灵洞
打倒绝灭钳蝎",5,同伴由我来守护
1026,时叶,无音枪术,Battle Skill,6,5,5,Truth,800,"在莫尔斯之地
打倒怨念的赤核",1,"假如想要拦在我的面前
我是不会手软的"
1026,时叶,战斗基础,Battle Skill,7,1,1,Truth,100,格挡攻击,2,"已经掌握了新的能力
就用这力量为大家更添一份力"
1026,时叶,战斗基础,Battle Skill,7,2,2,Truth,200,格挡攻击,5,由我来守护
1026,时叶,战斗基础,Battle Skill,7,3,3,Truth,300,格挡攻击,7,支援也交给我
1026,时叶,战斗基础,Battle Skill,7,4,4,Truth,500,格挡攻击,9,"平日里的积累
会化作力量"
1026,时叶,战斗基础,Battle Skill,7,5,5,Truth,800,格挡攻击,10,到了这里就很安稳了
1026,时叶,冰属性之力,Field Skill,8,1,1,,,,,
1026,时叶,冰属性之力,Field Skill,8,2,,,,,,
1026,时叶,冰属性之力,Field Skill,8,3,2,Truth,300,"在利贝拉里塔斯
打倒塞尔莫独角旗鱼",5,"力量变强了呢
操纵冰雪就交给我！"
1026,时叶,冰属性之力,Field Skill,8,4,,,,,,
1026,时叶,冰属性之力,Field Skill,8,5,3,Truth,800,"在莫尔斯之地
打倒巴贡机甲",5,"操纵冰雪就交给我！
这是我擅长的领域"
1026,时叶,古代文明的知识,Field Skill,9,1,1,,,,,
1026,时叶,古代文明的知识,Field Skill,9,2,,,,,,
1026,时叶,古代文明的知识,Field Skill,9,3,2,Truth,300,"在利贝拉里塔斯的柯蕾尔家和时叶交谈
在艾尔皮斯灵洞
观看牵绊对话·不屈的意志",,"我想通过了解过去
来理解现在[ML:Dash ]
仅此而已"
1026,时叶,古代文明的知识,Field Skill,9,4,,,,,,
1026,时叶,古代文明的知识,Field Skill,9,5,3,Truth,800,"前往莫尔斯断崖的
修道者古道",,好棒啊[ML:Dash ] 真是个不错的地方
1026,时叶,骑士道,Field Skill,10,1,1,,,,,
1026,时叶,骑士道,Field Skill,10,2,,,,,,
1026,时叶,骑士道,Field Skill,10,3,2,Justice,300,在佣兵团任务中使用骑士道,5,"为了维护正义
我愿献出我的力量"
1026,时叶,骑士道,Field Skill,10,4,3,Justice,500,"前往阿伐利缇亚·中央交易所
完成「永久不变的精神」",,"你愿意赞同我的意见
真是非常感谢
能成为你的异刃 我很幸福"
1026,时叶,骑士道,Field Skill,10,5,,,,,,
1027,石榴,,Key,1,1,1,,,,,
1027,石榴,,Key,1,2,2,Compassion,200,提升信赖度,100,"感觉和你很聊得来呢
下次再一起聊天"
1027,石榴,,Key,1,3,3,Compassion,300,提升信赖度,1300,"你也多说说自己的事嘛
不 还是先等一等[ML:Dash ]
我有话要先说"
1027,石榴,,Key,1,4,4,Compassion,500,提升信赖度,3800,"我的话术怎么样呀？
不管听我讲多久
都听不腻？"
1027,石榴,,Key,1,5,5,Compassion,800,提升信赖度,9800,"你愿意听我唠叨
真是谢谢
我很感激你哦"
1027,石榴,雷电绒球,Special,2,1,1,,,,,
1027,石榴,雷电绒球,Special,2,2,2,Bravery,200,"在英维迪亚
打倒珍稀种怪物以外的兔怪族",6,"刚才那个毛茸茸的
手感看上去好棒啊
真想摸一摸"
1027,石榴,雷电绒球,Special,2,3,3,Bravery,300,使用雷电绒球,11,怎么样？ 威力挺强的？
1027,石榴,雷电绒球,Special,2,4,4,Bravery,500,使用异刃连击,10,"可能稍微会有点发麻哦？
我的攻击怎么样啊？"
1027,石榴,雷电绒球,Special,2,5,5,Bravery,800,"前往洛修利亚·亚娜斯塔西斯旅店
完成「流言怪圈」",,"总觉得有点对不起小光
不过她看来很开心 这就好"
1027,石榴,鲜明之爱,Special,3,1,1,,,,,
1027,石榴,鲜明之爱,Special,3,2,2,Compassion,200,使用异刃连击,5,"怎么样？ 看到了吗？
雷电的力量厉害？"
1027,石榴,鲜明之爱,Special,3,3,3,Compassion,300,"在利贝拉里塔斯
打倒冬神独角旗鱼",5,"那个滑溜溜的
我真的受不了"
1027,石榴,鲜明之爱,Special,3,4,4,Compassion,500,使用鲜明之爱,9,"我已经锻炼到这个程度了
可以夸奖我了哦"
1027,石榴,鲜明之爱,Special,3,5,5,Compassion,800,"前往洛修利亚·亚娜斯塔西斯旅店
完成「流言怪圈」",,"和大家畅聊各种话题
真是太开心了"
1027,石榴,天使坠落,Special,4,1,1,,,,,
1027,石榴,天使坠落,Special,4,2,2,Justice,200,使用天使坠落,5,"快看我的招式！
是不是挺像模像样的了？"
1027,石榴,天使坠落,Special,4,3,3,Justice,300,使用异刃连击,7,"我可是也变强了哦
等着瞧"
1027,石榴,天使坠落,Special,4,4,4,Justice,500,"在莫尔斯断崖
打倒祝福羽蛇",4,这种敌人实在难对付
1027,石榴,天使坠落,Special,4,5,5,Justice,800,"前往洛修利亚·亚娜斯塔西斯旅店
完成「流言怪圈」",,呜呜[ML:Dash ] 我在反省了[ML:Dash ]
1027,石榴,思考停滞,Battle Skill,5,1,1,,,,,
1027,石榴,思考停滞,Battle Skill,5,2,2,Compassion,200,"在英维迪亚
打倒珍稀种怪物以外的蜥蜴人族",6,"要不要和我来聊聊天？
啊 咦？你怎么不动了[ML:Dash ]
什么嘛 就那么无聊吗？"
1027,石榴,思考停滞,Battle Skill,5,3,3,Compassion,300,"在利贝拉里塔斯
打倒珍稀种怪物以外的火鸡人族",6,"要不要和我来聊聊天？
为什么要攻击过来嘛
这 这还不是被我打倒了嘛"
1027,石榴,思考停滞,Battle Skill,5,4,4,Compassion,500,在利贝拉里塔斯打倒凌特布鲁姆等敌人,5,"要不要和我来聊聊天？
又是这个套路吗？
真是很难实现啊"
1027,石榴,思考停滞,Battle Skill,5,5,5,Compassion,800,"在世界树
打倒阿卡狄亚护卫兵",5,"要不要和我来聊聊天？
不过 看来已经能预见到结果了
会被我打倒哦"
1027,石榴,散步乐趣,Battle Skill,6,1,1,,,,,
1027,石榴,散步乐趣,Battle Skill,6,2,2,Bravery,200,"多多行走
",5000,"去各种各样的地方
遇见各种各样的人
嗯 真是好愉快"
1027,石榴,散步乐趣,Battle Skill,6,3,3,Bravery,300,"使用御刃者连击
（旁观到的也将算入统计）",7,我又成长了一点呢
1027,石榴,散步乐趣,Battle Skill,6,4,4,Bravery,500,"使用御刃者连击
（旁观到的也将算入统计）",10,"我也决不能输呢
别看我这个样子 其实也很擅长支援哦"
1027,石榴,散步乐趣,Battle Skill,6,5,5,Bravery,800,"完成御刃者连击终结技
（旁观到的也将算入统计）",3,好厉害 你为什么能做到那种事？
1027,石榴,存储回复瓶,Battle Skill,7,1,1,Compassion,100,取得回复瓶,5,一不小心就掌握了新能力哟
1027,石榴,存储回复瓶,Battle Skill,7,2,2,Compassion,200,取得回复瓶,10,"遇到危险就要好好回复哦
要是有回复瓶出现
别犹豫 赶紧去拿哦"
1027,石榴,存储回复瓶,Battle Skill,7,3,3,Compassion,300,取得回复瓶,15,"有我的支援
多少能轻松一点？"
1027,石榴,存储回复瓶,Battle Skill,7,4,4,Compassion,500,取得回复瓶,20,"回复瓶要尽快抢到手哦
掉以轻心就会消失的"
1027,石榴,存储回复瓶,Battle Skill,7,5,5,Compassion,800,取得回复瓶,30,"到了这个地步 想必你也已经
了解回复的重要性了"
1027,石榴,女孩谈话,Field Skill,8,1,1,,,,,
1027,石榴,女孩谈话,Field Skill,8,2,2,Justice,200,"多聊聊天
（可通过至今的累计数达成）",50,"还没聊够呢
再去多找些人聊天"
1027,石榴,女孩谈话,Field Skill,8,3,3,Justice,300,"多聊聊天
（可通过至今的累计数达成）",100,"再多聊几句嘛
没关系 时间很充足哦？"
1027,石榴,女孩谈话,Field Skill,8,4,4,Justice,500,"多聊聊天
（可通过至今的累计数达成）",150,"聊天果然好开心啊
就这样继续多聊点话题"
1027,石榴,女孩谈话,Field Skill,8,5,5,Justice,800,"多聊聊天
（可通过至今的累计数达成）",200,"已经聊了够多的东西啦
不过话题还是怎么说都说不完"
1027,石榴,雷属性之力,Field Skill,9,1,1,,,,,
1027,石榴,雷属性之力,Field Skill,9,2,,,,,,
1027,石榴,雷属性之力,Field Skill,9,3,2,Compassion,300,"在英维迪亚·冯斯麦姆的旅店
和石榴交谈
观看牵绊对话·少女之力",,"聊天可真开心啊
下次再多聊一会儿"
1027,石榴,雷属性之力,Field Skill,9,4,3,Compassion,500,"在莫尔斯断崖
打倒林卡巨蜂",5,"我的力量一定有在成长？
有没有来电的感觉？"
1027,石榴,雷属性之力,Field Skill,9,5,,,,,,
1027,石榴,开锁,Field Skill,10,1,1,,,,,
1027,石榴,开锁,Field Skill,10,2,,,,,,
1027,石榴,开锁,Field Skill,10,3,2,Compassion,300,进行采集,7,"手有没有变灵巧一点了？
究竟能打开什么呢
还是多尝试一下"
1027,石榴,开锁,Field Skill,10,4,,,,,,
1027,石榴,开锁,Field Skill,10,5,3,Compassion,800,进行采集,10,"手艺变得更灵巧啦
这样一来说不定什么都能打开了
对不起 我得意忘形了"
1028,蓟,,Key,1,1,1,,,,,
1028,蓟,,Key,1,2,2,Justice,200,提升信赖度,100,对你的思念会成为我的力量哦
1028,蓟,,Key,1,3,3,Justice,300,"派遣进行佣兵团任务「监视可疑人物的行动」
前往冯斯麦姆港
完成「恋爱是剧毒」",,"怎样？又一次爱上我了？
再多表扬我几次也可以哦？"
1028,蓟,,Key,1,4,4,Justice,500,提升信赖度,3800,"我的心意
你愿意接受吗？
呵呵呵[ML:Dash ]"
1028,蓟,,Key,1,5,5,Justice,800,提升信赖度,9800,"要永远在一起哦
我心爱的御刃者 唔呵呵[ML:Dash ]"
1028,蓟,噩梦轮舞曲,Special,2,1,1,,,,,
1028,蓟,噩梦轮舞曲,Special,2,2,2,Justice,200,使用噩梦轮舞曲,10,"这么灵巧的招式[ML:Dash ]
真让人期待下一场战斗呢
唔呵呵[ML:Dash ]"
1028,蓟,噩梦轮舞曲,Special,2,3,3,Justice,300,"在利贝拉里塔斯
打倒艾巴姆空水母",5,"艾巴姆空水母
看来也没什么大不了的
看我下次也把你打下来"
1028,蓟,噩梦轮舞曲,Special,2,4,4,Justice,500,"在莫尔斯断崖
打倒珍稀种怪物以外的
高尾羽毛翼龙等飞翔的敌人",5,"呵呵呵[ML:Dash ] 啊～ 真愉快[ML:Dash ]
就不能 再多来几个吗？"
1028,蓟,噩梦轮舞曲,Special,2,5,5,Justice,800,"在利贝拉里塔斯
打倒迷宫的修特罗姆",1,"不想被沉进云海里去的话
能不能别来阻挠我们？
呵呵 好像已经听不见我说话了呢"
1028,蓟,阴影狂想曲,Special,3,1,1,,,,,
1028,蓟,阴影狂想曲,Special,3,2,2,Compassion,200,使用阴影狂想曲,5,"不来看看我的招式吗
还挺像样子的哦？"
1028,蓟,阴影狂想曲,Special,3,3,3,Compassion,300,使用异刃连击,7,黑暗的力量 感觉如何？
1028,蓟,阴影狂想曲,Special,3,4,4,Compassion,500,"在利贝拉里塔斯
打倒啃咬巨蛙",4,"原来是外强中干
连让我试试手都不配"
1028,蓟,阴影狂想曲,Special,3,5,5,Compassion,800,"在莫尔斯之地
打倒宿主杀手阿普拉卡斯",1,"宿主杀手阿普拉卡斯已经被我打败了
你会表扬我吗？
呵呵呵[ML:Dash ]"
1028,蓟,颓废终曲,Special,4,1,1,,,,,
1028,蓟,颓废终曲,Special,4,2,2,Justice,200,"使用御刃者连击
（旁观到的也将算入统计）",5,"你的招式也很棒呢
接下来就轮到我露两手了"
1028,蓟,颓废终曲,Special,4,3,3,Justice,300,"在利贝拉里塔斯
打倒爆裂西伦鸟",5,"呵呵呵[ML:Dash ] 怎么样呀？
我越来越迷人了？"
1028,蓟,颓废终曲,Special,4,4,4,Justice,500,使用颓废终曲,7,"看到我的招式了吗？
很棒吧[ML:Dash ] 唔呵呵呵"
1028,蓟,颓废终曲,Special,4,5,5,Justice,800,"在世界树
打倒自由尖喙鹰",5,"把你们染成一片黑暗哦
呵呵呵[ML:Dash ] 啊～ 好愉快[ML:Dash ]"
1028,蓟,深爱之人,Battle Skill,5,1,1,,,,,
1028,蓟,深爱之人,Battle Skill,5,2,2,Justice,200,战斗中将牵绊提升至最高,2,你要是陷入困境 我会救你的
1028,蓟,深爱之人,Battle Skill,5,3,3,Justice,300,战斗中将牵绊提升至最高,5,"为了你 我什么都愿意做哦
呵呵呵[ML:Dash ]"
1028,蓟,深爱之人,Battle Skill,5,4,4,Justice,500,战斗中将牵绊提升至最高,6,"我为了你可努力了
不表扬一下我吗？"
1028,蓟,深爱之人,Battle Skill,5,5,5,Justice,800,战斗中将牵绊提升至最高,7,"胆敢欺负我心爱的御刃者的家伙
我是决不会手下留情的"
1028,蓟,二人的痛处,Battle Skill,6,1,1,,,,,
1028,蓟,二人的痛处,Battle Skill,6,2,2,Compassion,200,取得回复瓶,10,回复也很重要哦 千万别倒下了
1028,蓟,二人的痛处,Battle Skill,6,3,3,Compassion,300,取得回复瓶,15,"你要是倒下了 我会伤心的[ML:Dash ]
小心一点哦"
1028,蓟,二人的痛处,Battle Skill,6,4,4,Compassion,500,取得回复瓶,20,"我会保护你的
不过你也要小心一点哦"
1028,蓟,二人的痛处,Battle Skill,6,5,5,Compassion,800,取得回复瓶,30,"休想对我
心爱的御刃者出手"
1028,蓟,报复,Battle Skill,7,1,1,,,,,
1028,蓟,报复,Battle Skill,7,2,2,Justice,200,合计造成指定值之上的输出伤害,8000,唔呵呵[ML:Dash ] 这就是我们的力量
1028,蓟,报复,Battle Skill,7,3,3,Justice,300,合计造成指定值之上的输出伤害,16000,"和你在一起
不管做什么都很开心"
1028,蓟,报复,Battle Skill,7,4,4,Justice,500,合计造成指定值之上的输出伤害,32000,呵呵呵[ML:Dash ] 我们的配合好默契呢
1028,蓟,报复,Battle Skill,7,5,5,Justice,800,合计造成指定值之上的输出伤害,48000,"没有人可以插进我们之间
你不这么认为吗？"
1028,蓟,暗属性之力,Field Skill,8,1,1,,,,,
1028,蓟,暗属性之力,Field Skill,8,2,,,,,,
1028,蓟,暗属性之力,Field Skill,8,3,2,Justice,300,"前往英维迪亚的
拉葛鲁多水中庭院",,"这地方真不错[ML:Dash ]
下次真想两个人一起来"
1028,蓟,暗属性之力,Field Skill,8,4,,,,,,
1028,蓟,暗属性之力,Field Skill,8,5,3,Justice,800,"在洛修利亚·空中宝座
观看牵绊对话·过于深沉的爱",,"我的心意传达给你了吗？
快说呀 我心爱的御刃者"
1028,蓟,植物学,Field Skill,9,1,1,Compassion,100,获取收藏道具·花草,5,"学会了新的力量
真期待今后的发展 呵呵呵[ML:Dash ]"
1028,蓟,植物学,Field Skill,9,2,,,,,,
1028,蓟,植物学,Field Skill,9,3,2,Compassion,300,获取收藏道具·花草,25,植物的问题都包在我身上 我很熟悉的哦
1028,蓟,植物学,Field Skill,9,4,3,Compassion,500,获取收藏道具·花草,27,呵呵呵[ML:Dash ] 了解得更深了呢
1028,蓟,植物学,Field Skill,9,5,,,,,,
1028,蓟,千里邪眼,Field Skill,10,1,1,,,,,
1028,蓟,千里邪眼,Field Skill,10,2,,,,,,
1028,蓟,千里邪眼,Field Skill,10,3,2,Justice,300,"使用收纳包道具·化妆品中
蓟喜欢的东西",2,"好开心[ML:Dash ] 这件事我永远不会忘的
呵呵呵[ML:Dash ]"
1028,蓟,千里邪眼,Field Skill,10,4,,,,,,
1028,蓟,千里邪眼,Field Skill,10,5,3,Justice,800,"使用收纳包道具·蔬菜中
蓟喜欢的东西",4,"你这么了解我啊[ML:Dash ]
唔呵呵呵[ML:Dash ]"
1029,七冰,,Key,1,1,1,,,,,
1029,七冰,,Key,1,2,2,Truth,200,"观看完七冰的牵绊对话后
夜间来到古拉
开始七冰的挑战",,"既然大家都这么说[ML:Dash ]
那我就稍微[ML:Dash ] 努力一下"
1029,七冰,,Key,1,3,3,Truth,300,"从佣兵团任务中选取课程
达到2级以上后举办演唱会",,"虽然失败了[ML:Dash ]
但是能让大家听到我的歌声
还是有一点开心[ML:Dash ]"
1029,七冰,,Key,1,4,4,Truth,500,"从佣兵团任务中选取课程
达到4级以上后举办演唱会",,"好开心 感觉通过歌声
和大家打成一片了呢！"
1029,七冰,,Key,1,5,5,Truth,800,"从佣兵团任务中选取课程
粉丝数达到5000人以上后
成功完成演唱会",,"过去我受到了很多人
的帮助[ML:Dash ]
接下来轮到我来帮助大家了"
1029,七冰,熊熊痛殴,Special,2,1,1,,,,,
1029,七冰,熊熊痛殴,Special,2,2,2,Truth,200,使用熊熊痛殴,10,"熊熊好帅啊
你不这么觉得吗？"
1029,七冰,熊熊痛殴,Special,2,3,3,Truth,300,"在利贝拉里塔斯
打倒纺织寄居角蟹",5,"既然是对方主动挑衅
我也不能坐视不管"
1029,七冰,熊熊痛殴,Special,2,4,4,Truth,500,"在艾尔皮斯灵洞
打倒波纹空水母",4,"我也是可以战斗的哦
熊熊 上"
1029,七冰,熊熊痛殴,Special,2,5,5,Truth,800,给敌人最后一击,40,"熊熊的表现
你看到了吗？"
1029,七冰,熊熊治愈,Special,3,1,1,,,,,
1029,七冰,熊熊治愈,Special,3,2,2,Truth,200,"在英维迪亚
打倒土龙蜜獾兽",4,"要是能通过商量来解决
就好了[ML:Dash ] 看来不可能了"
1029,七冰,熊熊治愈,Special,3,3,3,Truth,300,"在利贝拉里塔斯
打倒长身鸵羽兽",4,"还是熊熊更强？
应该没问题[ML:Dash ]"
1029,七冰,熊熊治愈,Special,3,4,4,Truth,500,"使用御刃者连击
（旁观到的也将算入统计）",10,"你的攻击 好帅呀
要是我也能做出你这样的动作就好了[ML:Dash ]"
1029,七冰,熊熊治愈,Special,3,5,5,Truth,800,"使用七冰喜欢的
收纳包道具·化妆品",2,"熊熊也来打扮一下嘛
呵呵呵 打扮得很可爱啦"
1029,七冰,熊熊旋风,Special,4,1,1,,,,,
1029,七冰,熊熊旋风,Special,4,2,2,Truth,200,使用异刃连击,5,"让你们见识一下冰的力量
熊熊 上"
1029,七冰,熊熊旋风,Special,4,3,3,Truth,300,使用熊熊旋风,6,"熊熊状态绝佳呢
下次战斗也很值得期待"
1029,七冰,熊熊旋风,Special,4,4,4,Truth,500,"在艾尔皮斯灵洞
打倒潮湿灯笼鱼人",5,呼 总算胜利了
1029,七冰,熊熊旋风,Special,4,5,5,Truth,800,"在世界树
打倒库斯提克机甲",5,"总算胜利了呢
我还是很不擅长战斗
不过 我会努力的"
1029,七冰,雪之护符,Battle Skill,5,1,1,,,,,
1029,七冰,雪之护符,Battle Skill,5,2,2,Compassion,200,格挡攻击,5,"为了能让大家放心
我必须好好加油[ML:Dash ]"
1029,七冰,雪之护符,Battle Skill,5,3,3,Compassion,300,格挡攻击,7,"我会保护你的
没问题哦"
1029,七冰,雪之护符,Battle Skill,5,4,4,Compassion,500,格挡攻击,9,熊熊 拜托了 保护好大家
1029,七冰,雪之护符,Battle Skill,5,5,5,Compassion,800,格挡攻击,10,"熊熊 我们要齐心协力
保护好大家哦"
1029,七冰,熊熊的治愈,Battle Skill,6,1,1,,,,,
1029,七冰,熊熊的治愈,Battle Skill,6,2,2,Compassion,200,取得回复瓶,10,"我来支援 那 那个
加油啊[ML:Dash ]"
1029,七冰,熊熊的治愈,Battle Skill,6,3,3,Compassion,300,取得回复瓶,15,别太勉强 可不能倒下啊
1029,七冰,熊熊的治愈,Battle Skill,6,4,4,Compassion,500,取得回复瓶,20,"啊啊 熊熊引以为豪的毛皮被[ML:Dash ]
我来给你打理
呵呵呵 又变漂亮啦"
1029,七冰,熊熊的治愈,Battle Skill,6,5,5,Compassion,800,取得回复瓶,30,"熊熊也成长了呢
我也有在成长哦"
1029,七冰,捉迷藏,Battle Skill,7,1,1,,,,,
1029,七冰,捉迷藏,Battle Skill,7,2,2,Compassion,200,战斗中将牵绊提升至最高,2,"那 那个 我本想躲起来的
被你发现了"
1029,七冰,捉迷藏,Battle Skill,7,3,3,Compassion,300,"使用七冰喜欢的
收纳包道具·甜品",4,"呵呵呵 熊熊也要吃吗？
很好吃哦"
1029,七冰,捉迷藏,Battle Skill,7,4,4,Compassion,500,战斗中将牵绊提升至最高,6,我也会加油援助的
1029,七冰,捉迷藏,Battle Skill,7,5,5,Compassion,800,战斗中将牵绊提升至最高,7,"我们很擅长躲藏哦
对 熊熊？"
1029,七冰,调谐和声,Field Skill,8,1,1,Bravery,100,"在英维迪亚·弗雷斯贝古村的旅店
和七冰交谈
观看牵绊对话·还无法习惯",,"虽然我很喜欢唱歌[ML:Dash ]
但是做不到[ML:Dash ]在人前唱[ML:Dash ]
对不起"
1029,七冰,调谐和声,Field Skill,8,2,2,Bravery,200,使用收纳包道具·乐器,1,"这音色真好
总觉得开心起来了"
1029,七冰,调谐和声,Field Skill,8,3,3,Bravery,300,使用收纳包道具·乐器,2,"演奏着乐器就
让人平静下来"
1029,七冰,调谐和声,Field Skill,8,4,4,Bravery,500,使用收纳包道具·乐器,4,"这个乐器好厉害呀
让我想唱一首歌呢"
1029,七冰,调谐和声,Field Skill,8,5,5,Bravery,800,使用收纳包道具·乐器,6,"这乐器的音色真好听
我可以演奏一曲吗？"
1029,七冰,鱼类学,Field Skill,9,1,1,,,,,
1029,七冰,鱼类学,Field Skill,9,2,,,,,,
1029,七冰,鱼类学,Field Skill,9,3,2,Truth,300,提升信赖度,1300,鱼真棒啊
1029,七冰,鱼类学,Field Skill,9,4,,,,,,
1029,七冰,鱼类学,Field Skill,9,5,3,Truth,800,获取收藏道具·鱼,30,"总有一天[ML:Dash ]
我要看到全世界的鱼"
1029,七冰,忍耐力,Field Skill,10,1,1,,,,,
1029,七冰,忍耐力,Field Skill,10,2,,,,,,
1029,七冰,忍耐力,Field Skill,10,3,2,Truth,300,"前往洛修利亚的
空中宝座",,真是太棒了[ML:Dash ] 好感动
1029,七冰,忍耐力,Field Skill,10,4,,,,,,
1029,七冰,忍耐力,Field Skill,10,5,3,Truth,800,提升信赖度,9800,"我也不知道[ML:Dash ]
自己对忍耐有没有自信[ML:Dash ]"
1030,纽兹,,Key,1,1,1,,,,,
1030,纽兹,,Key,1,2,2,Truth,200,提升信赖度,100,属下 对力量很有自信
1030,纽兹,,Key,1,3,3,Truth,300,提升信赖度,1300,"属下还会变得
越来越强！"
1030,纽兹,,Key,1,4,4,Truth,500,提升信赖度,3800,"能在您的麾下战斗
实在是太愉快了"
1030,纽兹,,Key,1,5,5,Truth,800,提升信赖度,9800,"胆敢挡在属下面前的敌人
属下会全部击溃的！"
1030,纽兹,爆热马赫回斩,Special,2,1,1,,,,,
1030,纽兹,爆热马赫回斩,Special,2,2,2,Bravery,200,使用爆热马赫回斩,10,"属下的招式
是不是挺像模像样的了？"
1030,纽兹,爆热马赫回斩,Special,2,3,3,Bravery,300,"使用御刃者连击
（旁观到的也将算入统计）",7,"属下在力量上
也是决不会输的
要来一场对决吗？"
1030,纽兹,爆热马赫回斩,Special,2,4,4,Bravery,500,"在世界树
打倒幻象机甲",4,"属下正在调查幻象机甲
啊啊 弄坏成这样
就没法调查了"
1030,纽兹,爆热马赫回斩,Special,2,5,5,Bravery,800,"在世界树
打倒暴走的库斯迪克",1,"这次要调查的是
暴走的库斯迪克哦
千万不能弄坏[ML:Dash ] 啊啊[ML:Dash ]"
1030,纽兹,爆炎究极斩,Special,3,1,1,,,,,
1030,纽兹,爆炎究极斩,Special,3,2,2,Bravery,200,使用爆炎究极斩,7,"这纯熟的技艺
或许属下已经不只有
蛮力而已了"
1030,纽兹,爆炎究极斩,Special,3,3,3,Bravery,300,"在利贝拉里塔斯
打倒麦杨角毛虫",5,"属下的力量
可不会输给任何人"
1030,纽兹,爆炎究极斩,Special,3,4,4,Bravery,500,"使用御刃者连击
（旁观到的也将算入统计）",10,"还是应该
更重视力量才对呢"
1030,纽兹,爆炎究极斩,Special,3,5,5,Bravery,800,"在利贝拉里塔斯
打倒极乐的斯堪的纳维亚",1,"讨伐极乐的斯堪的纳维亚
最适合当做修行了"
1030,纽兹,爆烈超斗志,Special,4,1,1,,,,,
1030,纽兹,爆烈超斗志,Special,4,2,2,Bravery,200,"使用御刃者连击
（旁观到的也将算入统计）",5,为了您 属下也要继续努力下去
1030,纽兹,爆烈超斗志,Special,4,3,3,Bravery,300,使用爆烈超斗志,6,已经没有人可以阻止属下了
1030,纽兹,爆烈超斗志,Special,4,4,4,Bravery,500,"在世界树
打倒灵魂海翼龙",4,"比拼力量我可不会输哦
前后左右统统放马过来"
1030,纽兹,爆烈超斗志,Special,4,5,5,Bravery,800,使用爆烈超斗志,8,"这种力量 真让人沉醉呢
您难道不这么想吗？"
1030,纽兹,镇守,Battle Skill,5,1,1,,,,,
